"","Year","Date","Site","Region","Depth","Species","Count","Ecoregion","SSTA_DHW","SSTFilled","kd490_value","WDPAID","WDPA_PID","PA_DEF","NAME","ORIG_NAME","DESIG","DESIG_ENG","DESIG_TYPE","IUCN_CAT","INT_CRIT","MARINE","REP_M_AREA","GIS_M_AREA","REP_AREA","GIS_AREA","NO_TAKE","NO_TK_AREA","STATUS","STATUS_YR","GOV_TYPE","OWN_TYPE","MANG_AUTH","MANG_PLAN","VERIF","METADATAID","SUB_LOC","PARENT_ISO","ISO3","Longitude.Degrees","Latitude.Degrees"
"7670",2003,"26-Jun-03","Spyglass","BVI",10,"Bleaching (% of population)",0,"ERG138","0","300.79","0.054733332","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-64.6027,18.3246
"7671",2003,"28-Dec-03","The Bight","BVI",3,"Bleaching (% of population)",60,"ERG138","1.12","299.79","0.048999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-64.6217,18.3167
"7672",2003,"15-Aug-03","Pelican Island","BVI",3,"Bleaching (% of population)",0,"ERG138","0","301.6","0.030499999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-64.6267,18.335
"7673",2003,"15-Aug-03","Pelican Island","BVI",10,"Bleaching (% of population)",0,"ERG138","0","301.6","0.030499999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-64.6267,18.335
"7674",2003,"26-Dec-03","Apple Bay","BVI",8,"Bleaching (% of population)",85,"ERG138","2.92","300.24","0.053919999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-64.6817,18.4
"7675",2003,"17-Dec-03","Green Cay","BVI",10,"Bleaching (% of population)",240,"ERG138","0","298.67","0.053799999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-64.7083,18.455
"7676",2004,"04-Dec-04","Las Topias","Venezuela",12,"Bleaching (% of population)",80,"ERG137","6.64","300.48","0.055599999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-67.4952,10.5553
"7681",2003,"27-Sep-03","Karpata Reserve","Netherlands Antilles",3,"Bleaching (% of population)",1,"ERG137","0.214","301.888","0.033133332","230","230","1","Bonaire","Bonaire","National Marine Park","National Marine Park","National","II","Not Applicable","1","27","16.7703976645702","27","33.5007344185573","Not Reported","0","Designated","1979","Non-profit organisations","Not Reported","STINAPA Bonaire","Not Reported","State Verified","1899","Not Reported","NLD","BES",-68.3596,12.2195
"7682",2003,"27-Sep-03","Karpata Reserve","Netherlands Antilles",10,"Bleaching (% of population)",3,"ERG137","0.214","301.888","0.033133332","230","230","1","Bonaire","Bonaire","National Marine Park","National Marine Park","National","II","Not Applicable","1","27","16.7703976645702","27","33.5007344185573","Not Reported","0","Designated","1979","Non-profit organisations","Not Reported","STINAPA Bonaire","Not Reported","State Verified","1899","Not Reported","NLD","BES",-68.3596,12.2195
"7687",2003,"25-Oct-03","Jan Thiel East","Netherlands Antilles",13,"Bleaching (% of population)",2,"ERG137","1.05","302.04","0.027699999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-68.8792,12.0745
"7688",2003,"23-Jan-03","Curacao Sea Aquarium House Reef, Plot A #1","Netherlands Antilles",4,"Bleaching (% of population)",0,"ERG137","0","299.63","0.037849999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-68.8971,12.0832
"7689",2003,"01-May-03","Curacao Sea Aquarium House Reef, Plot A #1","Netherlands Antilles",4,"Bleaching (% of population)",6,"ERG137","0","299.7925","0.040133332","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-68.8971,12.0832
"7690",2003,"24-Jul-03","Curacao Sea Aquarium House Reef, Plot A #1","Netherlands Antilles",4,"Bleaching (% of population)",0,"ERG137","0.74","300.1475","0.032099999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-68.8971,12.0832
"7691",2003,"20-Nov-03","Curacao Sea Aquarium House Reef, Plot A #1","Netherlands Antilles",4,"Bleaching (% of population)",42,"ERG137","2.8275","301.7125","0.031599999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-68.8971,12.0832
"7692",2004,"08-Jun-04","Curacao Sea Aquarium House Reef, Plot A #1","Netherlands Antilles",4,"Bleaching (% of population)",0,"ERG137","0.565","300.18","0.026799999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-68.8971,12.0832
"7693",2004,"24-Oct-04","Isla Catalina- Acuario","Dominican Republic",9.4,"Bleaching (% of population)",45,"ERG138","1.26","301.58","0.037933332","478100","478100","1","Isla Catalina","Isla Catalina","Monumento Natural","Natural Monument","National","III","Not Applicable","1","7.15","6.26156339537179","16.239","16.3401735983916","Not Reported","0","Designated","2004","Federal or national ministry or agency","Not Reported","Not Reported","Yes, 2014","State Verified","830","DO-12","DOM","DOM",-69.0242,18.3647
"7694",2003,"03-Jul-03","PortoMari Transect 3","Netherlands Antilles",10,"Bleaching (% of population)",0,"ERG137","2.8","299.79","0.038239999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0866,12.2181
"7695",2004,"15-Jan-04","PortoMari Transect 3","Netherlands Antilles",10,"Bleaching (% of population)",0,"ERG137","3.04","300.51","0.040733332","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0866,12.2181
"7696",2004,"06-Jul-04","PortoMari Transect 3","Netherlands Antilles",10,"Bleaching (% of population)",0,"ERG137","2.17","300.14","0.034999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0866,12.2181
"7697",2003,"01-Jul-03","PortoMari Transect 2","Netherlands Antilles",6,"Bleaching (% of population)",0,"ERG137","2.8","300.11","0.038239999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0872,12.2186
"7698",2004,"16-Jan-04","PortoMari Transect 2","Netherlands Antilles",6,"Bleaching (% of population)",0,"ERG137","3.04","300.51","0.040733332","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0872,12.2186
"7699",2004,"01-Jul-04","PortoMari Transect 2","Netherlands Antilles",6,"Bleaching (% of population)",0,"ERG137","2.17","300.14","0.034999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0872,12.2186
"7700",2003,"01-Nov-03","Pos Spano","Netherlands Antilles",6.5,"Bleaching (% of population)",20,"ERG137","2.39","302.14","0.028949999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.1449,12.2808
"7701",2003,"01-Nov-03","Pos Spano","Netherlands Antilles",13,"Bleaching (% of population)",12,"ERG137","2.39","302.14","0.028949999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.1449,12.2808
"7702",2003,"08-Nov-03","Watamula Reef","Netherlands Antilles",13,"Bleaching (% of population)",0,"ERG137","2.4","303.14","0.032399999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.16,12.3848
"7703",2004,"21-Aug-04","La Caleta- Peaje","Dominican Republic",10.1,"Bleaching (% of population)",0,"ERG138","0.34","300.1875","0.038799999","555624222","555624222","1","La Caleta","La Caleta","Specially Protected Area (Cartagena Convention)","Specially Protected Area (Cartagena Convention)","Regional","II","Not Applicable","1","9.32","8.4230937255408","10","10.522107954325","Not Reported","0","Designated","1986","Federal or national ministry or agency","Not Reported","Secretaria de Estado de Medio Ambiente y Recursos Naturales - Subsecretaría de Estado de Áreas Protegidas y Biodiversidad","http://www.spaw-palisting.org/area_public/show/id/48/template/C6","State Verified","1900","Not Reported","DOM","DOM",-69.6955,18.4462
"7704",2003,"01-Jul-03","PortoMari Transect 1","Netherlands Antilles",12,"Bleaching (% of population)",0,"ERG137","2.8","300.11","0.038239999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0875,12.2186
"7705",2004,"14-Jan-04","PortoMari Transect 1","Netherlands Antilles",12,"Bleaching (% of population)",0,"ERG137","3.04","300.51","0.040733332","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0875,12.2186
"7706",2004,"09-Jul-04","PortoMari Transect 1","Netherlands Antilles",12,"Bleaching (% of population)",0,"ERG137","2.17","298.54","0.034999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0875,12.2186
"7707",2003,"11-Oct-03","Slangenbaai","Netherlands Antilles",13,"Bleaching (% of population)",1,"ERG137","0","302.45","0.028199999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-68.9972,12.1394
"7708",2003,"18-Oct-03","Portomari","Netherlands Antilles",13,"Bleaching (% of population)",1,"ERG137","0","302.86","0.029599999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.0871,12.2199
"7709",2004,"18-Jan-04","Playa Grande","Dominican Republic",6,"Bleaching (% of population)",0,"ERG138","1","299.42","0.035199999","478071","478071","1","Santuario de los Bancos de La Plata y La Navidad","Santuario de los Bancos de La Plata y La Navidad","Santuario De Mamiferos Marinos","Marine Mammal Sanctuary","National","Ia","Not Applicable","2","32879.8","35472.213709486","32879.8","35469.1969979261","Not Reported","0","Designated","2004","Federal or national ministry or agency","Not Reported","Not Reported","Yes, 2013","State Verified","830","Not Reported","DOM","DOM",-69.9333,19.67
"7710",2003,"25-Jun-03","Pos Chiquito","Aruba",4,"Bleaching (% of population)",0,"ERG137","0.57","299.465","0.044033332","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.9667,12.4619
"7711",2003,"25-Jun-03","Pos Chiquito","Aruba",11,"Bleaching (% of population)",0,"ERG137","0.57","299.465","0.044033332","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-69.9667,12.4619
"7712",2004,"02-Mar-04","Columbus Point","Turks & Caicos",7,"Bleaching (% of population)",0,"ERG141","0","298.6","0.030999999","36094","36094","1","Columbus Landfall Marine","Columbus Landfall Marine","National Park","National Park","National","IV","Not Applicable","1","4.72","3.47597606045926","5.18","5.01440410642187","Not Reported","0","Designated","1992","Not Reported","Not Reported","Not Reported","Not Reported","State Verified","302","Not Reported","GBR","TCA",-71.1489,21.4331
"7713",2004,"07-Mar-04","Turkoise Reef","Turks & Caicos",3,"Bleaching (% of population)",0,"ERG141","0","298.48","0.037999999","36093","36093","1","Princess Alexandra Land and Sea","Princess Alexandra Land and Sea","National Park","National Park","National","Not Reported","Not Applicable","1","26.61","24.4204301561938","26.61","28.3952861707359","Not Reported","0","Designated","1992","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","303","Not Reported","GBR","TCA",-72.176,21.8013
"7714",2004,"17-Mar-04","Crocodiles","Turks & Caicos",6,"Bleaching (% of population)",0,"ERG141","0","297.85","0.034599999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-72.184,21.8179
"7715",2004,"17-Mar-04","Crocodiles","Turks & Caicos",10,"Bleaching (% of population)",0,"ERG141","0","297.85","0.034599999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-72.184,21.8179
"7716",2004,"06-Mar-04","Pinnacles","Turks & Caicos",8,"Bleaching (% of population)",0,"ERG141","0","298.48","0.037999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-72.1874,21.8134
"7717",2004,"07-Apr-04","Outer Turtle Harbor Reef","Turks & Caicos",2.5,"Bleaching (% of population)",0,"ERG141","0","299.42","0.031999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-72.21,21.8133
"7718",2004,"03-Apr-04","Provo Patch Reef","Turks & Caicos",3,"Bleaching (% of population)",0,"ERG141","0","298.54","0.031999999","36093","36093","1","Princess Alexandra Land and Sea","Princess Alexandra Land and Sea","National Park","National Park","National","Not Reported","Not Applicable","1","26.61","24.4204301561938","26.61","28.3952861707359","Not Reported","0","Designated","1992","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","303","Not Reported","GBR","TCA",-72.2133,21.79
"7719",2004,"05-Mar-04","Smith's Reef","Turks & Caicos",3,"Bleaching (% of population)",0,"ERG141","0","298.48","0.037999999","36093","36093","1","Princess Alexandra Land and Sea","Princess Alexandra Land and Sea","National Park","National Park","National","Not Reported","Not Applicable","1","26.61","24.4204301561938","26.61","28.3952861707359","Not Reported","0","Designated","1992","Not Reported","Not Reported","Not Reported","Not Reported","Not Reported","303","Not Reported","GBR","TCA",-72.2267,21.7886
"7720",2004,"08-Apr-04","Isolated Reef","Bahamas",3.5,"Bleaching (% of population)",0,"ERG141","0","300.02","0.025999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-72.451,21.7634
"7721",2004,"12-Mar-04","Steve's Reef","Turks & Caicos",7,"Bleaching (% of population)",0,"ERG141","0","298.38","0.027599999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-72.4527,21.7578
